2004,Western Conf Semifinals,,Los Angeles Lakers (2),4,,San Antonio Spurs (3),2,6
2004,Western Conf Semifinals,,Minnesota Timberwolves (1),4,,Sacramento Kings (4),3,7
2004,Eastern Conf Finals,,Detroit Pistons (3),4,,Indiana Pacers (1),2,6
2004,Western Conf Finals,,Los Angeles Lakers (2),4,,Minnesota Timberwolves (1),2,6
2004,Finals,,Detroit Pistons (3),4,,Los Angeles Lakers (2),1,5
,,,,,,,,0
2003,Eastern Conf First Round,,Boston Celtics (6),4,,Indiana Pacers (3),2,6
2003,Eastern Conf First Round,,Detroit Pistons (1),4,,Orlando Magic (8),3,7
2003,Eastern Conf First Round,,New Jersey Nets (2),4,,Milwaukee Bucks (7),2,6
2003,Eastern Conf First Round,,Philadelphia 76ers (4),4,,New Orleans Hornets (5),2,6
2003,Western Conf First Round,,Dallas Mavericks (3),4,,Portland Trail Blazers (6),3,7
2003,Western Conf First Round,,Los Angeles Lakers (5),4,,Minnesota Timberwolves (4),2,6
2003,Western Conf First Round,,Sacramento Kings (2),4,,Utah Jazz (7),1,5
2003,Western Conf First Round,,San Antonio Spurs (1),4,,Phoenix Suns (8),2,6
2003,Eastern Conf Semifinals,,Detroit Pistons (1),4,,Philadelphia 76ers (4),2,6
2003,Eastern Conf Semifinals,,New Jersey Nets (2),4,,Boston Celtics (6),0,4
2003,Western Conf Semifinals,,Dallas Mavericks (3),4,,Sacramento Kings (2),3,7
2003,Western Conf Semifinals,,San Antonio Spurs (1),4,,Los Angeles Lakers (5),2,6
2003,Eastern Conf Finals,,New Jersey Nets (2),4,,Detroit Pistons (1),0,4
2003,Western Conf Finals,,San Antonio Spurs (1),4,,Dallas Mavericks (3),2,6
2003,Finals,,San Antonio Spurs (1),4,,New Jersey Nets (2),2,6
Yr,Series,,Team,W,,Team,W,0
2002,Eastern Conf First Round,,Boston Celtics (3),3,,Philadelphia 76ers (6),2,5
2002,Eastern Conf First Round,,Charlotte Hornets (4),3,,Orlando Magic (5),1,4
2002,Eastern Conf First Round,,Detroit Pistons (2),3,,Toronto Raptors (7),2,5
2002,Eastern Conf First Round,,New Jersey Nets (1),3,,Indiana Pacers (8),2,5
2002,Western Conf First Round,,Dallas Mavericks (4),3,,Minnesota Timberwolves (5),0,3
2002,Western Conf First Round,,Los Angeles Lakers (3),3,,Portland Trail Blazers (6),0,3
2002,Western Conf First Round,,Sacramento Kings (1),3,,Utah Jazz (8),1,4
2002,Western Conf First Round,,San Antonio Spurs (2),3,,Seattle SuperSonics (7),2,5
2002,Eastern Conf Semifinals,,Boston Celtics (3),4,,Detroit Pistons (2),1,5
2002,Eastern Conf Semifinals,,New Jersey Nets (1),4,,Charlotte Hornets (4),1,5
2002,Western Conf Semifinals,,Los Angeles Lakers (3),4,,San Antonio Spurs (2),1,5
2002,Western Conf Semifinals,,Sacramento Kings (1),4,,Dallas Mavericks (4),1,5
2002,Eastern Conf Finals,,New Jersey Nets (1),4,,Boston Celtics (3),2,6
2002,Western Conf Finals,,Los Angeles Lakers (3),4,,Sacramento Kings (1),3,7
2002,Finals,,Los Angeles Lakers (3),4,,New Jersey Nets (1),0,4
,,,,,,,,0
2001,Eastern Conf First Round,,Charlotte Hornets (6),3,,Miami Heat (3),0,3
2001,Eastern Conf First Round,,Milwaukee Bucks (2),3,,Orlando Magic (7),1,4
2001,Eastern Conf First Round,,Philadelphia 76ers (1),3,,Indiana Pacers (8),1,4
2001,Eastern Conf First Round,,Toronto Raptors (5),3,,New York Knicks (4),2,5
2001,Western Conf First Round,,Dallas Mavericks (5),3,,Utah Jazz (4),2,5
2001,Western Conf First Round,,Los Angeles Lakers (2),3,,Portland Trail Blazers (7),0,3
2001,Western Conf First Round,,Sacramento Kings (3),3,,Phoenix Suns (6),1,4
2001,Western Conf First Round,,San Antonio Spurs (1),3,,Minnesota Timberwolves (8),1,4
2001,Eastern Conf Semifinals,,Milwaukee Bucks (2),4,,Charlotte Hornets (6),3,7
2001,Eastern Conf Semifinals,,Philadelphia 76ers (1),4,,Toronto Raptors (5),3,7
2001,Western Conf Semifinals,,Los Angeles Lakers (2),4,,Sacramento Kings (3),0,4
2001,Western Conf Semifinals,,San Antonio Spurs (1),4,,Dallas Mavericks (5),1,5
2001,Eastern Conf Finals,,Philadelphia 76ers (1),4,,Milwaukee Bucks (2),3,7
2001,Western Conf Finals,,Los Angeles Lakers (2),4,,San Antonio Spurs (1),0,4
2001,Finals,,Los Angeles Lakers (2),4,,Philadelphia 76ers (1),1,5
