Visitor/Neutral,PTS,Win,Home/Neutral,PTS.1,Win.1,Visitor Seed,Home Seed,Year,Visitor_id,Visitor win_pct,Visitor off_rtg,Visitor def_rtg,Visitor net_rtg,Visitor pace,Visitor efg_pct,Visitor ts_pct,Visitor tov_pct,Visitor orb_pct,Visitor drb_pct,Home_id,Home win_pct,Home off_rtg,Home def_rtg,Home net_rtg,Home pace,Home efg_pct,Home ts_pct,Home tov_pct,Home orb_pct,Home drb_pct
Los Angeles Lakers,135,1,Portland Trail Blazers,115,0,1,8,2020,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
Utah Jazz,107,0,Denver Nuggets,117,1,6,3,2020,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Dallas Mavericks,111,0,Los Angeles Clippers,154,1,7,2,2020,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Orlando Magic,104,0,Milwaukee Bucks,118,1,8,1,2020,1610612753.0,0.5,108.9,109.1,-0.2,96.51,0.51,0.55,0.147,0.302,0.72,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Oklahoma City Thunder,80,0,Houston Rockets,114,1,5,4,2020,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
Portland Trail Blazers,122,0,Los Angeles Lakers,131,1,8,1,2020,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Boston Celtics,112,1,Toronto Raptors,94,0,3,2,2020,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Los Angeles Clippers,111,1,Dallas Mavericks,97,0,2,7,2020,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Denver Nuggets,119,1,Utah Jazz,107,0,3,6,2020,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Miami Heat,115,1,Milwaukee Bucks,104,0,5,1,2020,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Houston Rockets,100,0,Oklahoma City Thunder,104,1,4,5,2020,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704
Boston Celtics,102,1,Toronto Raptors,99,0,3,2,2020,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Utah Jazz,78,0,Denver Nuggets,80,1,6,3,2020,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Miami Heat,116,1,Milwaukee Bucks,114,0,5,1,2020,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Oklahoma City Thunder,102,0,Houston Rockets,104,1,5,4,2020,1610612760.0,0.829,119.2,106.6,12.7,100.9,0.56,0.593,0.116,0.281,0.704,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
Toronto Raptors,104,1,Boston Celtics,103,0,2,3,2020,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Denver Nuggets,97,0,Los Angeles Clippers,120,1,3,2,2020,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Milwaukee Bucks,100,0,Miami Heat,115,1,1,5,2020,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Houston Rockets,112,1,Los Angeles Lakers,97,0,4,1,2020,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Toronto Raptors,100,1,Boston Celtics,93,0,2,3,2020,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Denver Nuggets,110,1,Los Angeles Clippers,101,0,3,2,2020,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Milwaukee Bucks,118,1,Miami Heat,115,0,1,5,2020,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Houston Rockets,109,0,Los Angeles Lakers,117,1,4,1,2020,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Boston Celtics,111,1,Toronto Raptors,89,0,3,2,2020,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Los Angeles Clippers,113,1,Denver Nuggets,107,0,2,3,2020,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Miami Heat,103,1,Milwaukee Bucks,94,0,5,1,2020,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Los Angeles Lakers,112,1,Houston Rockets,102,0,1,4,2020,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
Toronto Raptors,125,1,Boston Celtics,122,0,2,3,2020,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Los Angeles Clippers,96,1,Denver Nuggets,85,0,2,3,2020,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Los Angeles Lakers,110,1,Houston Rockets,100,0,1,4,2020,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715
Denver Nuggets,111,1,Los Angeles Clippers,105,0,3,2,2020,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Boston Celtics,92,1,Toronto Raptors,87,0,3,2,2020,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612761.0,0.366,109.6,113.6,-4.1,100.62,0.522,0.553,0.152,0.311,0.696
Houston Rockets,96,0,Los Angeles Lakers,119,1,4,1,2020,1610612745.0,0.634,114.9,110.3,4.6,99.03,0.523,0.553,0.14,0.363,0.715,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Los Angeles Clippers,98,0,Denver Nuggets,111,1,2,3,2020,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Miami Heat,117,1,Boston Celtics,114,0,5,3,2020,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Denver Nuggets,104,1,Los Angeles Clippers,89,0,3,2,2020,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Miami Heat,106,1,Boston Celtics,101,0,5,3,2020,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Denver Nuggets,114,0,Los Angeles Lakers,126,1,3,1,2020,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Boston Celtics,117,1,Miami Heat,106,0,3,5,2020,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Denver Nuggets,103,0,Los Angeles Lakers,105,1,3,1,2020,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Los Angeles Lakers,106,0,Denver Nuggets,114,1,1,3,2020,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Boston Celtics,109,0,Miami Heat,112,1,3,5,2020,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Los Angeles Lakers,114,1,Denver Nuggets,108,0,1,3,2020,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Miami Heat,108,0,Boston Celtics,121,1,5,3,2020,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Denver Nuggets,107,0,Los Angeles Lakers,117,1,3,1,2020,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Boston Celtics,113,0,Miami Heat,125,1,3,5,2020,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Miami Heat,98,0,Los Angeles Lakers,116,1,5,1,2020,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Miami Heat,114,0,Los Angeles Lakers,124,1,5,1,2020,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Los Angeles Lakers,104,0,Miami Heat,115,1,1,5,2020,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Los Angeles Lakers,102,1,Miami Heat,96,0,1,5,2020,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Miami Heat,111,1,Los Angeles Lakers,108,0,5,1,2020,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Los Angeles Lakers,106,1,Miami Heat,93,0,1,5,2020,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Miami Heat,107,0,Milwaukee Bucks,109,1,6,3,2021,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Dallas Mavericks,113,1,Los Angeles Clippers,103,0,5,4,2021,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Boston Celtics,93,0,Brooklyn Nets,104,1,7,2,2021,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
Portland Trail Blazers,123,1,Denver Nuggets,109,0,6,3,2021,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Washington Wizards,118,0,Philadelphia 76ers,125,1,8,1,2021,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678
Los Angeles Lakers,90,0,Phoenix Suns,99,1,7,2,2021,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Atlanta Hawks,107,1,New York Knicks,105,0,5,4,2021,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715,1610612752.0,0.622,117.3,113.3,4.0,97.64,0.556,0.589,0.134,0.305,0.71
Memphis Grizzlies,112,1,Utah Jazz,109,0,8,1,2021,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Miami Heat,98,0,Milwaukee Bucks,132,1,6,3,2021,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Portland Trail Blazers,109,0,Denver Nuggets,128,1,6,3,2021,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Boston Celtics,108,0,Brooklyn Nets,130,1,7,2,2021,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
Los Angeles Lakers,109,1,Phoenix Suns,102,0,7,2,2021,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Dallas Mavericks,127,1,Los Angeles Clippers,121,0,5,4,2021,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Washington Wizards,95,0,Philadelphia 76ers,120,1,8,1,2021,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678
Atlanta Hawks,92,0,New York Knicks,101,1,5,4,2021,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715,1610612752.0,0.622,117.3,113.3,4.0,97.64,0.556,0.589,0.134,0.305,0.71
Memphis Grizzlies,129,0,Utah Jazz,141,1,8,1,2021,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Milwaukee Bucks,113,1,Miami Heat,84,0,3,6,2021,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Phoenix Suns,95,0,Los Angeles Lakers,109,1,2,7,2021,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Denver Nuggets,120,1,Portland Trail Blazers,115,0,3,6,2021,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
New York Knicks,94,0,Atlanta Hawks,105,1,4,5,2021,1610612752.0,0.622,117.3,113.3,4.0,97.64,0.556,0.589,0.134,0.305,0.71,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715
Brooklyn Nets,119,0,Boston Celtics,125,1,2,7,2021,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Los Angeles Clippers,118,1,Dallas Mavericks,108,0,4,5,2021,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Milwaukee Bucks,120,1,Miami Heat,103,0,3,6,2021,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612748.0,0.451,112.4,112.0,0.4,97.08,0.544,0.576,0.138,0.263,0.724
Denver Nuggets,95,0,Portland Trail Blazers,115,1,3,6,2021,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
Philadelphia 76ers,132,1,Washington Wizards,103,0,1,8,2021,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685
Utah Jazz,121,1,Memphis Grizzlies,111,0,1,8,2021,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702
New York Knicks,96,0,Atlanta Hawks,113,1,4,5,2021,1610612752.0,0.622,117.3,113.3,4.0,97.64,0.556,0.589,0.134,0.305,0.71,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715
Phoenix Suns,100,1,Los Angeles Lakers,92,0,2,7,2021,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Brooklyn Nets,141,1,Boston Celtics,126,0,2,7,2021,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717
Los Angeles Clippers,106,1,Dallas Mavericks,81,0,4,5,2021,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Philadelphia 76ers,114,0,Washington Wizards,122,1,1,8,2021,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685
Utah Jazz,120,1,Memphis Grizzlies,113,0,1,8,2021,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702
Boston Celtics,109,0,Brooklyn Nets,123,1,7,2,2021,1610612738.0,0.744,119.5,110.1,9.4,96.59,0.561,0.591,0.122,0.291,0.717,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
Portland Trail Blazers,140,0,Denver Nuggets,147,1,6,3,2021,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Los Angeles Lakers,85,0,Phoenix Suns,115,1,7,2,2021,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Washington Wizards,112,0,Philadelphia 76ers,129,1,8,1,2021,1610612764.0,0.22,105.8,118.0,-12.2,101.82,0.512,0.546,0.152,0.272,0.685,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678
Atlanta Hawks,103,1,New York Knicks,89,0,5,4,2021,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715,1610612752.0,0.622,117.3,113.3,4.0,97.64,0.556,0.589,0.134,0.305,0.71
Memphis Grizzlies,110,0,Utah Jazz,126,1,8,1,2021,1610612763.0,0.585,117.2,112.6,4.7,103.69,0.554,0.588,0.151,0.33,0.702,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Dallas Mavericks,105,1,Los Angeles Clippers,100,0,5,4,2021,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Denver Nuggets,126,1,Portland Trail Blazers,115,0,3,6,2021,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612757.0,0.439,111.0,113.7,-2.7,99.51,0.521,0.555,0.16,0.332,0.682
Phoenix Suns,113,1,Los Angeles Lakers,100,0,2,7,2021,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612747.0,0.61,115.0,113.8,1.2,98.34,0.557,0.593,0.142,0.273,0.702
Los Angeles Clippers,104,1,Dallas Mavericks,97,0,4,5,2021,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694
Milwaukee Bucks,107,0,Brooklyn Nets,115,1,3,2,2021,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
Atlanta Hawks,128,1,Philadelphia 76ers,124,0,5,1,2021,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678
Dallas Mavericks,111,0,Los Angeles Clippers,126,1,5,4,2021,1610612742.0,0.476,113.7,115.0,-1.3,100.15,0.549,0.583,0.14,0.271,0.694,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
Milwaukee Bucks,86,0,Brooklyn Nets,125,1,3,2,2021,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699
Denver Nuggets,105,0,Phoenix Suns,122,1,3,2,2021,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Atlanta Hawks,102,0,Philadelphia 76ers,118,1,5,1,2021,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678
Los Angeles Clippers,109,0,Utah Jazz,112,1,4,1,2021,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Denver Nuggets,98,0,Phoenix Suns,123,1,3,2,2021,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709
Brooklyn Nets,83,0,Milwaukee Bucks,86,1,2,3,2021,1610612751.0,0.317,108.1,115.4,-7.3,96.73,0.516,0.552,0.156,0.294,0.699,1610612749.0,0.585,115.1,112.7,2.4,99.92,0.568,0.598,0.133,0.235,0.725
Los Angeles Clippers,111,0,Utah Jazz,117,1,4,1,2021,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705
Philadelphia 76ers,127,1,Atlanta Hawks,111,0,1,5,2021,1610612755.0,0.293,111.0,117.3,-6.3,98.13,0.527,0.563,0.138,0.279,0.678,1610612737.0,0.488,113.7,114.8,-1.1,103.41,0.546,0.579,0.149,0.3,0.715
Phoenix Suns,116,1,Denver Nuggets,102,0,2,3,2021,1610612756.0,0.439,114.7,117.7,-3.0,98.31,0.561,0.595,0.142,0.264,0.709,1610612743.0,0.61,118.9,115.1,3.8,100.67,0.573,0.604,0.14,0.311,0.709
Utah Jazz,106,0,Los Angeles Clippers,132,1,1,4,2021,1610612762.0,0.207,110.2,119.4,-9.2,100.85,0.533,0.568,0.17,0.311,0.705,1610612746.0,0.61,114.3,109.4,4.9,98.24,0.554,0.589,0.151,0.282,0.734
