Visitor/Neutral,PTS,Win,Home/Neutral,PTS.1,Win.1,Visitor Seed,Home Seed,Year,Visitor_id,Visitor win_pct,Visitor off_rtg,Visitor def_rtg,Visitor net_rtg,Visitor pace,Visitor efg_pct,Visitor ts_pct,Visitor tov_pct,Visitor orb_pct,Visitor drb_pct,Home_id,Home win_pct,Home off_rtg,Home def_rtg,Home net_rtg,Home pace,Home efg_pct,Home ts_pct,Home tov_pct,Home orb_pct,Home drb_pct
Boston Celtics,75,0,Philadelphia 76ers,82,1,4,8,2012,1610612738,0.591,100.1,97.5,2.6,91.11,0.496,0.535,0.162,0.245,0.686,1610612755,0.53,102.7,98.2,4.6,90.68,0.48,0.511,0.123,0.277,0.712
Miami Heat,105,1,Indiana Pacers,93,0,2,3,2012,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693,1610612754,0.636,105.5,102.1,3.3,91.68,0.474,0.526,0.151,0.333,0.689
Philadelphia 76ers,75,0,Boston Celtics,85,1,8,4,2012,1610612755,0.53,102.7,98.2,4.6,90.68,0.48,0.511,0.123,0.277,0.712,1610612738,0.591,100.1,97.5,2.6,91.11,0.496,0.535,0.162,0.245,0.686
Oklahoma City Thunder,98,0,San Antonio Spurs,101,1,2,1,2012,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687,1610612759,0.758,110,102.3,7.7,93.67,0.528,0.562,0.144,0.282,0.72
Boston Celtics,79,0,Miami Heat,93,1,4,2,2012,1610612738,0.591,100.1,97.5,2.6,91.11,0.496,0.535,0.162,0.245,0.686,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693
Oklahoma City Thunder,111,0,San Antonio Spurs,120,1,2,1,2012,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687,1610612759,0.758,110,102.3,7.7,93.67,0.528,0.562,0.144,0.282,0.72
Boston Celtics,111,0,Miami Heat,115,1,4,2,2012,1610612738,0.591,100.1,97.5,2.6,91.11,0.496,0.535,0.162,0.245,0.686,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693
San Antonio Spurs,82,0,Oklahoma City Thunder,102,1,1,2,2012,1610612759,0.758,110,102.3,7.7,93.67,0.528,0.562,0.144,0.282,0.72,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687
Miami Heat,91,0,Boston Celtics,101,1,2,4,2012,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693,1610612738,0.591,100.1,97.5,2.6,91.11,0.496,0.535,0.162,0.245,0.686
San Antonio Spurs,103,0,Oklahoma City Thunder,109,1,1,2,2012,1610612759,0.758,110,102.3,7.7,93.67,0.528,0.562,0.144,0.282,0.72,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687
Miami Heat,91,0,Boston Celtics,93,1,2,4,2012,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693,1610612738,0.591,100.1,97.5,2.6,91.11,0.496,0.535,0.162,0.245,0.686
Oklahoma City Thunder,108,1,San Antonio Spurs,103,0,2,1,2012,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687,1610612759,0.758,110,102.3,7.7,93.67,0.528,0.562,0.144,0.282,0.72
Boston Celtics,94,1,Miami Heat,90,0,4,2,2012,1610612738,0.591,100.1,97.5,2.6,91.11,0.496,0.535,0.162,0.245,0.686,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693
San Antonio Spurs,99,0,Oklahoma City Thunder,107,1,1,2,2012,1610612759,0.758,110,102.3,7.7,93.67,0.528,0.562,0.144,0.282,0.72,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687
Miami Heat,98,1,Boston Celtics,79,0,2,4,2012,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693,1610612738,0.591,100.1,97.5,2.6,91.11,0.496,0.535,0.162,0.245,0.686
Boston Celtics,88,0,Miami Heat,101,1,4,2,2012,1610612738,0.591,100.1,97.5,2.6,91.11,0.496,0.535,0.162,0.245,0.686,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693
Miami Heat,94,0,Oklahoma City Thunder,105,1,2,2,2012,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687
Miami Heat,100,1,Oklahoma City Thunder,96,0,2,2,2012,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687
Oklahoma City Thunder,85,0,Miami Heat,91,1,2,2,2012,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693
Oklahoma City Thunder,98,0,Miami Heat,104,1,2,2,2012,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693
Oklahoma City Thunder,106,0,Miami Heat,121,1,2,2,2012,1610612760,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687,1610612748,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693
Boston Celtics,78,0,New York Knicks,85,1,7,2,2013,1610612738,0.506,102.2,102.6,-0.5,92.46,0.503,0.542,0.154,0.246,0.69,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708
Golden State Warriors,95,0,Denver Nuggets,97,1,6,3,2013,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712,1610612743,0.695,109.3,104.2,5.1,95.92,0.515,0.549,0.157,0.345,0.675
Chicago Bulls,89,0,Brooklyn Nets,106,1,5,4,2013,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699,1610612751,0.598,106.9,104.8,2,89.88,0.498,0.536,0.162,0.343,0.701
Memphis Grizzlies,91,0,Los Angeles Clippers,112,1,5,4,2013,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702,1610612746,0.683,109.8,102.8,6.9,91.83,0.526,0.557,0.159,0.323,0.697
Atlanta Hawks,90,0,Indiana Pacers,107,1,6,3,2013,1610612737,0.537,103.7,103.4,0.3,93.56,0.517,0.546,0.157,0.254,0.701,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701
Los Angeles Lakers,79,0,San Antonio Spurs,91,1,7,2,2013,1610612747,0.549,107,105.9,1.1,95.08,0.512,0.548,0.157,0.309,0.702,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715
Milwaukee Bucks,87,0,Miami Heat,110,1,8,1,2013,1610612749,0.463,102.5,104.2,-1.7,95.65,0.476,0.51,0.146,0.315,0.678,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
Houston Rockets,91,0,Oklahoma City Thunder,120,1,8,1,2013,1610612745,0.549,108.8,105.3,3.5,96.89,0.525,0.564,0.169,0.305,0.71,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702
Chicago Bulls,90,1,Brooklyn Nets,82,0,5,4,2013,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699,1610612751,0.598,106.9,104.8,2,89.88,0.498,0.536,0.162,0.343,0.701
Memphis Grizzlies,91,0,Los Angeles Clippers,93,1,5,4,2013,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702,1610612746,0.683,109.8,102.8,6.9,91.83,0.526,0.557,0.159,0.323,0.697
Milwaukee Bucks,86,0,Miami Heat,98,1,8,1,2013,1610612749,0.463,102.5,104.2,-1.7,95.65,0.476,0.51,0.146,0.315,0.678,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
Boston Celtics,71,0,New York Knicks,87,1,7,2,2013,1610612738,0.506,102.2,102.6,-0.5,92.46,0.503,0.542,0.154,0.246,0.69,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708
Golden State Warriors,131,1,Denver Nuggets,117,0,6,3,2013,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712,1610612743,0.695,109.3,104.2,5.1,95.92,0.515,0.549,0.157,0.345,0.675
Houston Rockets,102,0,Oklahoma City Thunder,105,1,8,1,2013,1610612745,0.549,108.8,105.3,3.5,96.89,0.525,0.564,0.169,0.305,0.71,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702
Atlanta Hawks,98,0,Indiana Pacers,113,1,6,3,2013,1610612737,0.537,103.7,103.4,0.3,93.56,0.517,0.546,0.157,0.254,0.701,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701
Los Angeles Lakers,91,0,San Antonio Spurs,102,1,7,2,2013,1610612747,0.549,107,105.9,1.1,95.08,0.512,0.548,0.157,0.309,0.702,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715
Miami Heat,104,1,Milwaukee Bucks,91,0,1,8,2013,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1610612749,0.463,102.5,104.2,-1.7,95.65,0.476,0.51,0.146,0.315,0.678
Brooklyn Nets,76,0,Chicago Bulls,79,1,4,5,2013,1610612751,0.598,106.9,104.8,2,89.88,0.498,0.536,0.162,0.343,0.701,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699
Los Angeles Clippers,82,0,Memphis Grizzlies,94,1,4,5,2013,1610612746,0.683,109.8,102.8,6.9,91.83,0.526,0.557,0.159,0.323,0.697,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702
New York Knicks,90,1,Boston Celtics,76,0,2,7,2013,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708,1610612738,0.506,102.2,102.6,-0.5,92.46,0.503,0.542,0.154,0.246,0.69
Denver Nuggets,108,0,Golden State Warriors,110,1,3,6,2013,1610612743,0.695,109.3,104.2,5.1,95.92,0.515,0.549,0.157,0.345,0.675,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712
San Antonio Spurs,120,1,Los Angeles Lakers,89,0,2,7,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612747,0.549,107,105.9,1.1,95.08,0.512,0.548,0.157,0.309,0.702
Brooklyn Nets,134,0,Chicago Bulls,142,1,4,5,2013,1610612751,0.598,106.9,104.8,2,89.88,0.498,0.536,0.162,0.343,0.701,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699
Los Angeles Clippers,83,0,Memphis Grizzlies,104,1,4,5,2013,1610612746,0.683,109.8,102.8,6.9,91.83,0.526,0.557,0.159,0.323,0.697,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702
Indiana Pacers,69,0,Atlanta Hawks,90,1,3,6,2013,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,1610612737,0.537,103.7,103.4,0.3,93.56,0.517,0.546,0.157,0.254,0.701
Oklahoma City Thunder,104,1,Houston Rockets,101,0,1,8,2013,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702,1610612745,0.549,108.8,105.3,3.5,96.89,0.525,0.564,0.169,0.305,0.71
New York Knicks,90,0,Boston Celtics,97,1,2,7,2013,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708,1610612738,0.506,102.2,102.6,-0.5,92.46,0.503,0.542,0.154,0.246,0.69
Miami Heat,88,1,Milwaukee Bucks,77,0,1,8,2013,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1610612749,0.463,102.5,104.2,-1.7,95.65,0.476,0.51,0.146,0.315,0.678
San Antonio Spurs,103,1,Los Angeles Lakers,82,0,2,7,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612747,0.549,107,105.9,1.1,95.08,0.512,0.548,0.157,0.309,0.702
Denver Nuggets,101,0,Golden State Warriors,115,1,3,6,2013,1610612743,0.695,109.3,104.2,5.1,95.92,0.515,0.549,0.157,0.345,0.675,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712
Chicago Bulls,91,0,Brooklyn Nets,110,1,5,4,2013,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699,1610612751,0.598,106.9,104.8,2,89.88,0.498,0.536,0.162,0.343,0.701
Indiana Pacers,91,0,Atlanta Hawks,102,1,3,6,2013,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,1610612737,0.537,103.7,103.4,0.3,93.56,0.517,0.546,0.157,0.254,0.701
Oklahoma City Thunder,103,0,Houston Rockets,105,1,1,8,2013,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702,1610612745,0.549,108.8,105.3,3.5,96.89,0.525,0.564,0.169,0.305,0.71
Golden State Warriors,100,0,Denver Nuggets,107,1,6,3,2013,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712,1610612743,0.695,109.3,104.2,5.1,95.92,0.515,0.549,0.157,0.345,0.675
Memphis Grizzlies,103,1,Los Angeles Clippers,93,0,5,4,2013,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702,1610612746,0.683,109.8,102.8,6.9,91.83,0.526,0.557,0.159,0.323,0.697
Boston Celtics,92,1,New York Knicks,86,0,7,2,2013,1610612738,0.506,102.2,102.6,-0.5,92.46,0.503,0.542,0.154,0.246,0.69,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708
Atlanta Hawks,83,0,Indiana Pacers,106,1,6,3,2013,1610612737,0.537,103.7,103.4,0.3,93.56,0.517,0.546,0.157,0.254,0.701,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701
Houston Rockets,107,1,Oklahoma City Thunder,100,0,8,1,2013,1610612745,0.549,108.8,105.3,3.5,96.89,0.525,0.564,0.169,0.305,0.71,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702
Brooklyn Nets,95,1,Chicago Bulls,92,0,4,5,2013,1610612751,0.598,106.9,104.8,2,89.88,0.498,0.536,0.162,0.343,0.701,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699
Denver Nuggets,88,0,Golden State Warriors,92,1,3,6,2013,1610612743,0.695,109.3,104.2,5.1,95.92,0.515,0.549,0.157,0.345,0.675,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712
Indiana Pacers,81,1,Atlanta Hawks,73,0,3,6,2013,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,1610612737,0.537,103.7,103.4,0.3,93.56,0.517,0.546,0.157,0.254,0.701
New York Knicks,88,1,Boston Celtics,80,0,2,7,2013,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708,1610612738,0.506,102.2,102.6,-0.5,92.46,0.503,0.542,0.154,0.246,0.69
Oklahoma City Thunder,103,1,Houston Rockets,94,0,1,8,2013,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702,1610612745,0.549,108.8,105.3,3.5,96.89,0.525,0.564,0.169,0.305,0.71
Los Angeles Clippers,105,0,Memphis Grizzlies,118,1,4,5,2013,1610612746,0.683,109.8,102.8,6.9,91.83,0.526,0.557,0.159,0.323,0.697,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702
Chicago Bulls,99,1,Brooklyn Nets,93,0,5,4,2013,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699,1610612751,0.598,106.9,104.8,2,89.88,0.498,0.536,0.162,0.343,0.701
Memphis Grizzlies,91,0,Oklahoma City Thunder,93,1,5,1,2013,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702
Indiana Pacers,102,1,New York Knicks,95,0,3,2,2013,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708
Chicago Bulls,93,1,Miami Heat,86,0,5,1,2013,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
Golden State Warriors,127,0,San Antonio Spurs,129,1,6,2,2013,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715
Indiana Pacers,79,0,New York Knicks,105,1,3,2,2013,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708
Memphis Grizzlies,99,1,Oklahoma City Thunder,93,0,5,1,2013,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702
Chicago Bulls,78,0,Miami Heat,115,1,5,1,2013,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
Golden State Warriors,100,1,San Antonio Spurs,91,0,6,2,2013,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715
Miami Heat,104,1,Chicago Bulls,94,0,1,5,2013,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699
San Antonio Spurs,102,1,Golden State Warriors,92,0,2,6,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712
Oklahoma City Thunder,81,0,Memphis Grizzlies,87,1,1,5,2013,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702
New York Knicks,71,0,Indiana Pacers,82,1,2,3,2013,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701
San Antonio Spurs,87,0,Golden State Warriors,97,1,2,6,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712
Miami Heat,88,1,Chicago Bulls,65,0,1,5,2013,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699
Oklahoma City Thunder,97,0,Memphis Grizzlies,103,1,1,5,2013,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702
New York Knicks,82,0,Indiana Pacers,93,1,2,3,2013,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701
Golden State Warriors,91,0,San Antonio Spurs,109,1,6,2,2013,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715
Chicago Bulls,91,0,Miami Heat,94,1,5,1,2013,1610612741,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
Memphis Grizzlies,88,1,Oklahoma City Thunder,84,0,5,1,2013,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702,1610612760,0.732,111,101.2,9.9,94.58,0.527,0.58,0.16,0.291,0.702
Indiana Pacers,75,0,New York Knicks,85,1,3,2,2013,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708
San Antonio Spurs,94,1,Golden State Warriors,82,0,2,6,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612744,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712
New York Knicks,99,0,Indiana Pacers,106,1,2,3,2013,1610612752,0.659,109.8,105.4,4.5,90.68,0.515,0.55,0.132,0.291,0.708,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701
Memphis Grizzlies,83,0,San Antonio Spurs,105,1,5,2,2013,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715
Memphis Grizzlies,89,0,San Antonio Spurs,93,1,5,2,2013,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715
Indiana Pacers,102,0,Miami Heat,103,1,3,1,2013,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
Indiana Pacers,97,1,Miami Heat,93,0,3,1,2013,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
San Antonio Spurs,104,1,Memphis Grizzlies,93,0,2,5,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702
Miami Heat,114,1,Indiana Pacers,96,0,1,3,2013,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701
San Antonio Spurs,93,1,Memphis Grizzlies,86,0,2,5,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612763,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702
Miami Heat,92,0,Indiana Pacers,99,1,1,3,2013,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701
Indiana Pacers,79,0,Miami Heat,90,1,3,1,2013,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
Miami Heat,77,0,Indiana Pacers,91,1,1,3,2013,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701
Indiana Pacers,76,0,Miami Heat,99,1,3,1,2013,1610612754,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
San Antonio Spurs,92,1,Miami Heat,88,0,2,1,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
San Antonio Spurs,84,0,Miami Heat,103,1,2,1,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
Miami Heat,77,0,San Antonio Spurs,113,1,1,2,2013,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715
Miami Heat,109,1,San Antonio Spurs,93,0,1,2,2013,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715
Miami Heat,104,0,San Antonio Spurs,114,1,1,2,2013,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715
San Antonio Spurs,100,0,Miami Heat,103,1,2,1,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
San Antonio Spurs,88,0,Miami Heat,95,1,2,1,2013,1610612759,0.707,107,100.3,6.7,95.31,0.531,0.568,0.153,0.243,0.715,1610612748,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678
Brooklyn Nets,94,1,Toronto Raptors,87,0,6,3,2014,1610612751,0.537,105.4,106.7,-1.3,92.42,0.514,0.555,0.155,0.26,0.686,1610612761,0.585,107.9,104.6,3.3,92.48,0.498,0.545,0.151,0.312,0.701
Golden State Warriors,109,1,Los Angeles Clippers,105,0,6,3,2014,1610612744,0.622,106.3,101.4,4.9,97.37,0.517,0.55,0.155,0.284,0.724,1610612746,0.695,111.3,104,7.3,96.66,0.526,0.567,0.143,0.288,0.69
Atlanta Hawks,101,1,Indiana Pacers,93,0,8,1,2014,1610612737,0.463,104.9,105.7,-0.7,95.41,0.515,0.554,0.159,0.256,0.711,1610612754,0.683,103.6,98.9,4.7,92.89,0.49,0.535,0.162,0.296,0.721
Memphis Grizzlies,86,0,Oklahoma City Thunder,100,1,7,2,2014,1610612763,0.61,105.5,103.8,1.7,90.58,0.494,0.529,0.15,0.326,0.718,1610612760,0.72,109.4,103,6.4,96.33,0.52,0.566,0.158,0.294,0.722
Dallas Mavericks,85,0,San Antonio Spurs,90,1,8,1,2014,1610612742,0.598,109.5,107.2,2.3,94.94,0.526,0.564,0.141,0.276,0.694,1610612759,0.756,109.5,101.4,8.1,95.87,0.537,0.571,0.15,0.261,0.725
Charlotte Bobcats,88,0,Miami Heat,99,1,7,2,2014,1610612766,0.524,103,103.3,-0.4,92.93,0.481,0.522,0.131,0.269,0.73,1610612748,0.659,110,105,5.1,91.9,0.554,0.59,0.159,0.244,0.686
